Compte,Libelle,Cpte_Ppal,Etat_Passif,Etat_Actif,Passif,Actif,Sens,CpteFinEnc,CpteFinEnc2,Bal_Entree,Recette_Budgetaire,Depense_Budgetaire,Recette_Fiscale,Section_Budget,Origine_Recette,Section_Budget_Tri,Acteur_Tresor,Acteur_Impot,Acteur_Autres,DetailsPlus,DansDetail,Libelle2,Situation_Tresorerie,Rang
"6613","Mesures nouvelles des contractuels",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,711
"663","Primes et indemnités",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,712
"6630","Indemnité de responsabilité",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,713
"6631","Indemnité d’astreintes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,714
"6632","Indemnité de logement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,715
"6633","Indemnité de technicité",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,716
"6634","Indemnité spécifique",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,717
"6635","Indemnité de session",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,718
"6636","Indemnité de départ à la retraite et fin d’engagement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,719
"6637","Primes d'excellence et de mérite",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,720
"6638","Indemnité spécifique unique",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,721
"6639","Autres primes et indemnités",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,721
"664","Cotisations sociales",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,722
"6640","Cotisations patronales CARFO",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,723
"6641","Cotisations patronales CNSS",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,724
"6642","Cotisations patronales /Compte pension des agents communaux au Trésor",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,725
"6649","Autres cotisations sociales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,726
"665","Avantages en nature au personnel",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,727
"666","Prestations sociales",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,728
"6660","Assistance médicale au personnel",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,729
"6661","Allocations familiales dues au personnel",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,730
"6662","Versements aux œuvres sociales au profit du personnel",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,731
"6663","Frais de transport et d'inhumation",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,732
"6664","Capitale décès",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,733
"6669","Autres prestations sociales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,733
"669","Autres dépenses du personnel",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,734
"67","FRAIS FINANCIERS",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,735
"671","Intérêts et frais financiers sur la dette",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,736
"6710","Intérêts des emprunts",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,737
"6711","Intérêts des avances",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,738
"6712","Intérêts de retard",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,739
"6713","Frais financiers sur la dette",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,740
"6719","Autres intérêts et frais financiers sur la dette",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,741
"672","Pertes sur cession de titres de placement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,742
"673","Transfert de produits",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,743
"674","Pertes sur autres immobilisations financières",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,744
"676","Pertes de change",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,745
"679","Autres intérêts et frais financiers",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F008",0,0,0,,0,,0,746
"68","DOTATIONS AUX AMORTISSEMENTS",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,747
"681","Dotations aux amortissements des immobilisations incorporelles",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,748
"6810","Dotations aux amortissements des frais de recherches et de développement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,749
"6811","Dotations aux amortissements des brevets, licences, concessions et droits",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,750
"6812","Dotations aux amortissements des logiciels",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,751
"6813","Dotations aux amortissements des marques",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,752
"6814","Dotations aux amortissements du droit au bail",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,753
"6815","Dotations aux amortissements des autres droits et valeurs incorporelles",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,754
"6819","Dotations aux amortissements des  autres immobilisations incorporelles",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,755
"682","Dotations aux amortissements des immobilisations corporelles",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,756
"6820","Dotations aux amortissements des sous-sols, gisements et carrières",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,757
"6821","Dotations aux amortissements des plantations et forêts",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,758
"6822","Dotations aux amortissements des bâtiments",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,759
"6823","Dotations aux amortissements des ouvrages",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,760
"6824","Dotations aux amortissements des infrastructures",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,761
"6825","Dotations aux amortissements de l’outillage, du matériel et du mobilier",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,762
"6826","Dotations aux amortissements du matériel de transport",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,763
"6827","Dotations aux amortissements du matériel informatique",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,764
"6829","Dotations aux amortissements des autres immobilisations corporelles",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F009",0,0,0,,0,,0,765
"69","DOTATIONS AUX PROVISIONS",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F010",0,0,0,,0,,0,766
"691","Dotations aux provisions pour dépréciation",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F010",0,0,0,,0,,0,767
"692","Dotations aux provisions à caractère financier",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F010",0,0,0,,0,,0,768
"693","Dotations aux provisions pour grosses réparations",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F010",0,0,0,,0,,0,769
"699","Autres dotations aux provisions",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F010",0,0,0,,0,,0,770
"70","VENTE DE PRODUITS ET DE SERVICES",0,0,0,0,0,"I",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,771
"701","Vente de produits",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,772
"7010","Vente de fumier et autres déchets",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,773
"7011","Vente de vaccins et de livrets de vaccination",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,774
"7012","Vente d’eau",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,775
"7013","Vente de bois et autres combustibles",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,776
"7014","Vente de dossiers d’appel d’offres",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,777
"7015","Vente d’animaux mis en fourrière",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,778
"7016","Ventes de produits de jardins",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,779
"7017","Vente de livrets et cartes de familles",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,780
"7019","Autres ventes de produits",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,781
"702","Recettes de prestations de services",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,782
"7020","Facturation de travaux ou de services",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,783
"7021","Frais de scolarité",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,784
"7022","Location de la voiture funéraire",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,785
"7023","Location de l’ambulance",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,786
"7024","Location d’engins de génie civil et de vidange",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,787
"7025","Location des autres matériels de transport",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,788
"7026","Location de matériel et de mobilier",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,789
"7027","Droits de fourrière",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,790
"7028","Produits de maternités",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,791
"7029","Autres recettes de prestations de services",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,792
"703","Variation de stocks de produits",1,0,0,0,0,"I",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,793
"709","Autres ventes de produits et services",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F011",1,0,0,,0,,0,794
"71","RECETTES FISCALES",0,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,795
"711","Impôts directs locaux",0,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,796
"7110","Contribution des patentes",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,797
"7111","Taxe de résidence",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,798
"7112","Taxe foncière des sociétés",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,799
"7113","Taxe sur les armes",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,800
"7114","Taxe de voirie",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,801
"7115","Contribution des licences des débits de boisson",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,802
"7116","Contribution foncière",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,803
"7117","Taxe sur les véhicules à moteur",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,804
"7119","Autres impôts directs locaux",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,805
"712","Impôts indirects locaux",0,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,806
"7120","Taxe de jouissance",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,807
"7129","Autres impôts indirects locaux",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,808
"713","Taxes locales et assimilées",0,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,809
"7130","Taxe sur les spectacles",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,810
"7131","Taxe sur la publicité",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,811
"7132","Taxe sur les jeux",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,812
"7133","Taxes de visite sanitaire et de transhumance",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,813
"7134","Taxe sur les tricycles et charrettes",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,814
"7135","Taxes d’abattage et d’inspection de viande",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,815
"7136","Taxes d’usage de la chambre froide et du véhicule frigorifique",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,816
"7137","Taxe de balayage",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,817
"7138","Redevance pour l’enlèvement des ordures ménagères",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,818
"7139","Autres taxes locales et assimilées",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",1,0,0,,0,,0,819
"714","Fiscalité partagée",0,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,820
"7140","Taxe sur les produits pétroliers",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,0,1,,0,,0,821
"7141","Taxes superficiaires",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,0,1,,0,,0,822
"7149","Autre fiscalité partagée",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,0,1,,0,,0,823
"715","Ristournes, restitutions sur les impôts et taxes d’Etat",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,824
"716","Centimes additionnels et impôts synthétiques",0,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,825
"7160","Contribution des micro-entreprises",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,826
"7169","Autres centimes additionnels et impôts synthétiques",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,827
"719","Autres recettes fiscales",1,0,0,0,0,"C",0,0,0,1,0,1,"Fonctionnement","Recettes Propres","F012",0,1,0,,0,,0,828
"72","RECETTES NON FISCALES",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,829
"721","Revenu du domaine",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,830
"7210","Location des propriétés domaniales",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,831
"7211","Concessions dans les cimetières",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,832
"7212","Droits de séjour dans le caveau provisoire",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,833
"7213","Contribution au lotissement",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,834
"7214","Taxe d’indication de parcelle",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,835
"7215","Frais des Attestations de Possession Foncière Rurale",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,836
"7216","Taxe sur les cessions provisoires de terrain",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,837
"7217","Location de bâtiments et assimilés",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,838
"7219","Autres revenus du domaine",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,839
"722","Droits et frais administratifs",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,840
"7220","Droits d’expédition d’actes administratifs et d’état civil",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,841
"7221","Droits d’inhumation et d’exhumation",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,842
"7222","Frais d'usage des chambres froides",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,843
"7223","Frais administratifs",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,844
"7224","Droits de séjour dans les hôtels",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,845
"7229","Autres droits et frais administratifs",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,846
"723","Droits de place dans les marchés, foires et marchands ambulants",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,847
"7230","Droits de place dans les marchés",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,848
"7231","Droits de place dans les foires",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,849
"7232","Droits de place des marchands ambulants",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,850
"7233","Droits de parc, d’embarquement et de débarquement",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,851
"7239","Autres droits de place",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,852
"724","Produits du sol et du sous-sol",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,853
"7240","Droit d’enlèvements des agrégats",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,854
"7241","Droit de dégradation du sol et sous-sol",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,855
"7249","Autres produits du sol et du sous-sol",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,856
"725","Droits de mutation des biens",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,857
"726","Droits de stationnement et d’occupation du domaine public",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,858
"7260","Droits de stationnement",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,859
"7261","Droits d’occupation du domaine public",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,860
"727","Amendes forfaitaires de police",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,861
"7270","Amendes forfaitaires de police municipale",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,862
"7271","Amendes forfaitaires de police nationale",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,863
"7272","Amendes de salubrité et d’hygiène",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,864
"7279","Autres amendes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,865
"728","Produits des quêtes et contributions volontaires",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,866
"7280","Produits des quêtes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,867
"7281","Produits des contributions volontaires des résidents",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,868
"7282","Produits des contributions volontaires des non-résidents",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,869
"7289","Autres Produits des quêtes et contributions volontaires",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,870
"729","Autres recettes non fiscales",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F013",1,0,0,,0,,0,871
"73","DOTATIONS, TRANSFERTS ET SUBVENTIONS",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,872
"731","Dotations reçues de l'État",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,873
"7310","Dotation globale de fonctionnement",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,874
"7311","Dotation du domaine de la santé et de l’hygiène",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,875
"7312","Dotation du domaine de l’éducation, de la formation professionnelle et de l’alphabétisation",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,876
"7313","Dotation du domaine de l’eau, de l’assainissement et de l’électricité",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,877
"7314","Dotation du domaine de l’environnement et de la gestion des ressources naturelles",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,878
"7315","Dotation du domaine de la culture, des sports et des loisirs",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,879
"7316","Dotation du domaine de l’aménagement du territoire, de la gestion du domaine du foncier et l’aménagement urbain",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,880
"7317","Dotation du domaine des marchés, abattoirs et foires",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,881
"7318","Dotation du domaine de la protection civile, de l’assistance et des secours",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,882
"7319","Autres dotations reçues de l’Etat",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,883
"732","Transferts reçus d’autres collectivités territoriales",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,884
"7320","Transferts reçus des régions",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,885
"7321","Transferts reçus des communes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,886
